idx,label,pattern,p_entail,p_neutral,p_contra
2750,1,Non-factual,0.09662,0.84124,0.06214
2751,1,Factual Contradiction,0.0009,0.00094,0.99816
2752,1,Intrinsic,0.00732,0.01187,0.98081
2753,1,Non-factual,0.00257,0.02185,0.97558
2754,1,Factual Contradiction,0.0157,0.00547,0.97883
2755,1,Intrinsic,0.04526,0.03135,0.92339
2756,1,Non-factual,0.00789,0.02178,0.97034
2757,1,Factual Contradiction,0.00463,0.04112,0.95425
2758,1,Intrinsic,0.37962,0.51183,0.10855
2759,1,Non-factual,0.01722,0.02784,0.95494
2760,1,Factual Contradiction,0.0337,0.01549,0.95081
2761,1,Intrinsic,0.09928,0.81841,0.08231
2762,1,Non-factual,0.92246,0.00993,0.06761
2763,1,Factual Contradiction,0.00326,0.00288,0.99386
2764,1,Intrinsic,0.01014,0.05546,0.9344
2765,1,Non-factual,0.00049,0.0022,0.99731
2766,1,Factual Contradiction,0.01211,0.03331,0.95458
2767,1,Intrinsic,0.91333,0.0377,0.04898
2768,1,Non-factual,0.4731,0.0737,0.4532
2769,1,Factual Contradiction,0.03306,0.03776,0.92918
2770,1,Intrinsic,0.00106,0.00113,0.9978
2771,1,Non-factual,0.00153,0.01275,0.98572
2772,1,Factual Contradiction,0.01531,0.01507,0.96962
2773,1,Intrinsic,0.7381,0.01078,0.25112
2774,1,Non-factual,0.1702,0.03625,0.79355
2775,1,Factual Contradiction,0.90935,0.00663,0.08403
2776,1,Intrinsic,0.00103,0.00108,0.99789
2777,1,Non-factual,0.00195,0.0012,0.99684
2778,1,Factual Contradiction,0.00755,0.0033,0.98915
2779,1,Intrinsic,0.02681,0.38636,0.58683
2780,1,Non-factual,0.00844,0.32661,0.66495
2781,1,Factual Contradiction,0.01369,0.04909,0.93722
2782,1,Intrinsic,0.00616,0.01314,0.9807
2783,1,Non-factual,0.00124,0.00692,0.99184
2784,1,Factual Contradiction,0.00422,0.00352,0.99226
2785,1,Intrinsic,0.07201,0.21753,0.71046
2786,1,Non-factual,0.01092,0.02171,0.96738
2787,1,Factual Contradiction,0.00264,0.00393,0.99342
2788,1,Intrinsic,0.07715,0.17937,0.74348
2789,1,Non-factual,0.00384,0.01078,0.98538
2790,1,Factual Contradiction,0.00428,0.00363,0.99208
2791,1,Intrinsic,0.35894,0.4553,0.18576
2792,1,Non-factual,0.008,0.20082,0.79117
2793,1,Factual Contradiction,0.00041,0.00025,0.99934
2794,1,Intrinsic,0.40872,0.56303,0.02825
2795,1,Non-factual,0.00249,0.99604,0.00147
2796,1,Factual Contradiction,0.02199,0.01313,0.96487
2797,1,Intrinsic,0.54953,0.27551,0.17496
2798,1,Non-factual,0.00397,0.00848,0.98755
2799,1,Factual Contradiction,0.07888,0.05296,0.86816
2800,1,Intrinsic,0.00378,0.00277,0.99345
2801,1,Non-factual,0.13369,0.86495,0.00136
2802,1,Factual Contradiction,0.07566,0.04483,0.87951
2803,1,Intrinsic,0.44027,0.50084,0.05889
2804,1,Non-factual,0.03543,0.92083,0.04375
2805,1,Factual Contradiction,0.02437,0.02457,0.95106
2806,1,Intrinsic,0.64706,0.3518,0.00114
2807,1,Non-factual,0.05294,0.94391,0.00315
2808,1,Factual Contradiction,0.67998,0.07933,0.24069
2809,1,Intrinsic,0.28578,0.32701,0.3872
2810,1,Non-factual,0.18428,0.01211,0.80361
2811,1,Factual Contradiction,0.00974,0.01194,0.97832
2812,1,Intrinsic,0.01903,0.01248,0.96849
2813,1,Non-factual,0.01793,0.80519,0.17688
2814,1,Factual Contradiction,0.01125,0.03705,0.9517
2815,1,Intrinsic,0.18065,0.18386,0.63549
2816,1,Non-factual,0.02373,0.01362,0.96265
2817,1,Factual Contradiction,0.19119,0.09708,0.71173
2818,1,Intrinsic,0.69522,0.06317,0.24162
2819,1,Non-factual,0.01255,0.37826,0.6092
2820,1,Factual Contradiction,0.04144,0.08636,0.8722
2821,1,Intrinsic,0.5429,0.39875,0.05835
2822,1,Non-factual,0.00166,0.05502,0.94333
2823,1,Factual Contradiction,0.2248,0.09083,0.68437
2824,1,Intrinsic,0.06632,0.66983,0.26385
2825,1,Non-factual,0.0578,0.64112,0.30108
2826,1,Factual Contradiction,0.01151,0.0149,0.97359
2827,1,Intrinsic,0.01819,0.58374,0.39807
2828,1,Non-factual,0.00161,0.92846,0.06994
2829,1,Factual Contradiction,0.0052,0.02015,0.97466
2830,1,Intrinsic,0.12838,0.85033,0.02129
2831,1,Non-factual,0.43781,0.40729,0.15489
2832,1,Factual Contradiction,0.00166,0.00703,0.99131
2833,1,Intrinsic,0.32466,0.53605,0.13929
2834,1,Non-factual,0.25769,0.53865,0.20365
2835,1,Factual Contradiction,0.0258,0.02122,0.95298
2836,1,Intrinsic,0.16068,0.03951,0.79981
2837,1,Non-factual,0.38762,0.08565,0.52672
2838,1,Factual Contradiction,0.02621,0.00533,0.96846
2839,1,Intrinsic,0.14764,0.44946,0.4029
2840,1,Non-factual,0.0058,0.00355,0.99066
2841,1,Factual Contradiction,0.02422,0.00837,0.96741
2842,1,Intrinsic,0.61383,0.12087,0.2653
2843,1,Non-factual,0.1655,0.08841,0.74608
2844,1,Factual Contradiction,0.05585,0.01053,0.93362
2845,1,Intrinsic,0.0031,0.00727,0.98963
2846,1,Non-factual,0.01685,0.31542,0.66774
2847,1,Factual Contradiction,0.18188,0.24908,0.56904
2848,1,Intrinsic,0.00537,0.99193,0.0027
2849,1,Non-factual,0.80199,0.19198,0.00603
2850,1,Factual Contradiction,0.56,0.19053,0.24947
2851,1,Intrinsic,0.65734,0.26833,0.07433
2852,1,Non-factual,0.00902,0.54947,0.44151
2853,1,Factual Contradiction,0.00737,0.00487,0.98776
2854,1,Intrinsic,0.33705,0.211,0.45195
2855,1,Non-factual,0.01713,0.93503,0.04784
2856,1,Factual Contradiction,0.0286,0.00921,0.96218
2857,1,Intrinsic,0.95554,0.02669,0.01778
2858,1,Non-factual,0.01229,0.97608,0.01163
2859,1,Factual Contradiction,0.01668,0.00628,0.97704
2860,1,Intrinsic,0.31709,0.51873,0.16418
2861,1,Non-factual,0.04822,0.09043,0.86135
2862,1,Factual Contradiction,0.56436,0.0893,0.34634
2863,1,Intrinsic,0.06169,0.68433,0.25397
2864,1,Non-factual,0.00289,0.01491,0.98219
2865,1,Factual Contradiction,0.44832,0.19188,0.3598
2866,1,Intrinsic,0.32097,0.03318,0.64585
2867,1,Non-factual,0.20604,0.00872,0.78523
2868,1,Factual Contradiction,0.01719,0.02224,0.96057
2869,1,Intrinsic,0.23219,0.73002,0.03779
2870,1,Non-factual,0.09302,0.0549,0.85208
2871,1,Factual Contradiction,0.06251,0.02255,0.91494
2872,1,Intrinsic,0.00661,0.00523,0.98817
2873,1,Non-factual,0.00519,0.0215,0.97331
2874,1,Factual Contradiction,0.02885,0.03778,0.93337
2875,1,Intrinsic,0.0252,0.02172,0.95307
2876,1,Non-factual,0.06025,0.5944,0.34536
2877,1,Factual Contradiction,0.00638,0.01726,0.97636
2878,1,Intrinsic,0.00475,0.04687,0.94838
2879,1,Non-factual,0.00069,0.00609,0.99321
2880,1,Factual Contradiction,0.0015,0.00388,0.99463
2881,1,Intrinsic,0.03225,0.33998,0.62777
2882,1,Non-factual,0.00282,0.00882,0.98836
2883,1,Factual Contradiction,0.00861,0.00373,0.98766
2884,1,Intrinsic,0.00374,0.00646,0.98979
2885,1,Non-factual,0.00171,0.04261,0.95568
2886,1,Factual Contradiction,0.00446,0.00901,0.98652
2887,1,Intrinsic,0.24993,0.01549,0.73458
2888,1,Non-factual,0.24503,0.6977,0.05727
2889,1,Factual Contradiction,0.0145,0.00764,0.97785
2890,1,Intrinsic,0.00657,0.00253,0.99089
2891,1,Non-factual,0.00305,0.0011,0.99586
2892,1,Factual Contradiction,0.15622,0.4926,0.35118
2893,1,Intrinsic,0.07307,0.92389,0.00303
2894,1,Non-factual,0.00072,0.99905,0.00024
2895,1,Factual Contradiction,0.00262,0.00286,0.99452
2896,1,Intrinsic,0.01254,0.00703,0.98043
2897,1,Non-factual,0.00838,0.76606,0.22556
2898,1,Factual Contradiction,0.00604,0.00238,0.99158
2899,1,Intrinsic,0.56196,0.22223,0.21581
2900,1,Non-factual,0.01407,0.14236,0.84357
2901,1,Factual Contradiction,0.01759,0.01436,0.96805
2902,1,Intrinsic,0.00156,0.00139,0.99705
2903,1,Non-factual,0.0059,0.00174,0.99235
2904,1,Factual Contradiction,0.00185,0.00101,0.99713
2905,1,Intrinsic,0.0006,0.00109,0.99831
2906,1,Non-factual,0.00167,0.00475,0.99359
2907,1,Factual Contradiction,0.00643,0.01681,0.97676
2908,1,Intrinsic,0.38328,0.05028,0.56645
2909,1,Non-factual,0.00088,0.99828,0.00084
2910,1,Factual Contradiction,0.0184,0.00791,0.97369
2911,1,Intrinsic,0.46049,0.34029,0.19922
2912,1,Non-factual,0.49253,0.36745,0.14001
2913,1,Factual Contradiction,0.19111,0.04969,0.7592
2914,1,Intrinsic,0.0568,0.92388,0.01932
2915,1,Non-factual,0.08526,0.88493,0.02981
2916,1,Factual Contradiction,0.00748,0.00539,0.98714
2917,1,Intrinsic,0.20156,0.15914,0.6393
2918,1,Non-factual,0.02736,0.09456,0.87808
2919,1,Factual Contradiction,0.0013,0.00121,0.99749
2920,1,Intrinsic,0.93208,0.03476,0.03316
2921,1,Non-factual,0.00654,0.03843,0.95503
2922,1,Factual Contradiction,0.00598,0.00469,0.98933
2923,1,Intrinsic,0.0964,0.88436,0.01924
2924,1,Non-factual,0.10139,0.12569,0.77293
2925,1,Factual Contradiction,0.17685,0.04663,0.77651
2926,1,Intrinsic,0.0029,0.01058,0.98652
2927,1,Non-factual,0.00095,0.00245,0.9966
2928,1,Factual Contradiction,0.00037,0.00227,0.99736
2929,1,Intrinsic,0.18364,0.33909,0.47726
2930,1,Non-factual,0.00705,0.2029,0.79005
2931,1,Factual Contradiction,0.00419,0.07616,0.91965
2932,1,Intrinsic,0.12717,0.02802,0.84481
2933,1,Non-factual,0.0018,0.00298,0.99522
2934,1,Factual Contradiction,0.01618,0.01362,0.9702
2935,1,Intrinsic,0.37546,0.2154,0.40915
2936,1,Non-factual,0.00229,0.98436,0.01335
2937,1,Factual Contradiction,0.00516,0.02744,0.9674
2938,1,Intrinsic,0.01748,0.86883,0.11369
2939,1,Non-factual,0.03977,0.20395,0.75628
2940,1,Factual Contradiction,0.01157,0.13871,0.84972
2941,1,Intrinsic,0.36554,0.61696,0.0175
2942,1,Non-factual,0.06666,0.83131,0.10204
2943,1,Factual Contradiction,0.30524,0.2361,0.45866
2944,1,Intrinsic,0.02279,0.03043,0.94677
2945,1,Non-factual,0.00555,0.00866,0.98579
2946,1,Factual Contradiction,0.00519,0.01346,0.98135
2947,1,Intrinsic,0.19017,0.1589,0.65093
2948,1,Non-factual,0.24657,0.13354,0.61989
2949,1,Factual Contradiction,0.02057,0.0111,0.96833
2950,1,Intrinsic,0.74474,0.24559,0.00967
2951,1,Non-factual,0.26116,0.69211,0.04673
2952,1,Factual Contradiction,0.08818,0.02127,0.89055
2953,1,Intrinsic,0.0049,0.919,0.0761
2954,1,Non-factual,0.0035,0.11357,0.88293
2955,1,Factual Contradiction,0.01491,0.01855,0.96654
2956,1,Intrinsic,0.12307,0.29666,0.58027
2957,1,Non-factual,0.06069,0.04043,0.89888
2958,1,Factual Contradiction,0.00624,0.02363,0.97013
2959,1,Intrinsic,0.33329,0.64746,0.01925
2960,1,Non-factual,0.00094,0.0005,0.99856
2961,1,Factual Contradiction,0.06805,0.02859,0.90337
2962,1,Intrinsic,0.00058,0.00058,0.99884
2963,1,Non-factual,0.82401,0.12248,0.05351
2964,1,Factual Contradiction,0.00046,0.00053,0.99901
2965,1,Intrinsic,0.00213,0.00768,0.99019
2966,1,Non-factual,0.00959,0.08529,0.90512
2967,1,Factual Contradiction,0.22953,0.73804,0.03243
2968,1,Intrinsic,0.00257,0.00705,0.99038
2969,1,Non-factual,0.02344,0.04736,0.9292
2970,1,Factual Contradiction,0.00639,0.03094,0.96267
2971,1,Intrinsic,0.03703,0.91117,0.05181
2972,1,Non-factual,0.001,0.00362,0.99539
2973,1,Factual Contradiction,0.28524,0.52005,0.19471
2974,1,Intrinsic,0.04706,0.07881,0.87414
2975,1,Non-factual,0.00748,0.55415,0.43837
2976,1,Factual Contradiction,0.01588,0.00905,0.97507
2977,1,Intrinsic,0.01117,0.10178,0.88705
2978,1,Non-factual,0.00397,0.03897,0.95706
2979,1,Factual Contradiction,0.01268,0.01068,0.97663
2980,1,Intrinsic,0.01309,0.95438,0.03253
2981,1,Non-factual,0.00449,0.09972,0.89579
2982,1,Factual Contradiction,0.00113,0.00194,0.99693
2983,1,Intrinsic,0.01544,0.61194,0.37262
2984,1,Non-factual,0.00527,0.03644,0.95829
2985,1,Factual Contradiction,0.00154,0.00332,0.99514
2986,1,Intrinsic,0.00195,0.01666,0.98139
2987,1,Non-factual,0.00166,0.02318,0.97516
2988,1,Factual Contradiction,0.00047,0.00135,0.99818
2989,1,Intrinsic,0.68409,0.23734,0.07857
2990,1,Non-factual,0.00052,0.99916,0.00032
2991,1,Factual Contradiction,0.01352,0.03119,0.95529
2992,1,Intrinsic,0.28268,0.15212,0.5652
2993,1,Non-factual,0.00392,0.95925,0.03683
2994,1,Factual Contradiction,0.00732,0.00325,0.98943
2995,1,Intrinsic,0.21823,0.73971,0.04206
2996,1,Non-factual,0.00323,0.05747,0.9393
2997,1,Factual Contradiction,0.00132,0.0046,0.99408
2998,1,Intrinsic,0.06775,0.71705,0.2152
2999,1,Non-factual,0.84131,0.14421,0.01448
3000,1,Factual Contradiction,0.65394,0.1253,0.22076
3001,1,Intrinsic,0.00029,0.00447,0.99524
3002,1,Non-factual,0.00128,0.01664,0.98208
3003,1,Factual Contradiction,0.00126,0.00163,0.9971
3004,1,Intrinsic,0.74261,0.15998,0.09741
3005,1,Non-factual,0.01282,0.03769,0.94949
3006,1,Factual Contradiction,0.00471,0.00959,0.9857
3007,1,Intrinsic,0.02628,0.05456,0.91916
3008,1,Non-factual,0.03189,0.03614,0.93197
3009,1,Factual Contradiction,0.15713,0.0991,0.74378
3010,1,Intrinsic,0.91604,0.07769,0.00627
3011,1,Non-factual,0.32478,0.46853,0.20669
3012,1,Factual Contradiction,0.08404,0.02644,0.88951
3013,1,Intrinsic,0.26996,0.71402,0.01602
3014,1,Non-factual,0.03445,0.9615,0.00405
3015,1,Factual Contradiction,0.00373,0.00822,0.98804
3016,1,Intrinsic,0.12442,0.36785,0.50773
3017,1,Non-factual,0.00209,0.01171,0.9862
3018,1,Factual Contradiction,0.0254,0.01014,0.96445
3019,1,Intrinsic,0.0009,0.00188,0.99722
3020,1,Non-factual,0.00069,0.0024,0.99692
3021,1,Factual Contradiction,0.00424,0.00602,0.98974
3022,1,Intrinsic,0.02398,0.16954,0.80648
3023,1,Non-factual,0.00742,0.01375,0.97884
3024,1,Factual Contradiction,0.01386,0.00285,0.98329
3025,1,Intrinsic,0.00437,0.98932,0.00631
3026,1,Non-factual,0.01091,0.98565,0.00345
3027,1,Factual Contradiction,0.0014,0.00113,0.99747
3028,1,Intrinsic,0.09453,0.01293,0.89254
3029,1,Non-factual,0.00364,0.00154,0.99481
3030,1,Factual Contradiction,0.00622,0.0031,0.99067
3031,1,Intrinsic,0.30625,0.55848,0.13527
3032,1,Non-factual,0.35686,0.14986,0.49328
3033,1,Factual Contradiction,0.11702,0.05626,0.82672
3034,1,Intrinsic,0.04598,0.73635,0.21767
3035,1,Non-factual,0.00314,0.00938,0.98747
3036,1,Factual Contradiction,0.00128,0.00284,0.99588
3037,1,Intrinsic,0.88907,0.03474,0.07618
3038,1,Non-factual,0.20698,0.04021,0.75281
3039,1,Factual Contradiction,0.3298,0.28612,0.38408
3040,1,Intrinsic,0.77308,0.18903,0.03789
3041,1,Non-factual,0.43067,0.29744,0.27189
3042,1,Factual Contradiction,0.00856,0.0179,0.97354
3043,1,Intrinsic,0.0015,0.00353,0.99497
3044,1,Non-factual,0.05009,0.05502,0.89489
3045,1,Factual Contradiction,0.00396,0.04293,0.95311
3046,1,Intrinsic,0.10575,0.89241,0.00183
3047,1,Non-factual,0.03691,0.95568,0.00741
3048,1,Factual Contradiction,0.59141,0.19771,0.21087
3049,1,Intrinsic,0.05638,0.01037,0.93326
3050,1,Non-factual,0.00239,0.00332,0.99429
3051,1,Factual Contradiction,0.01753,0.01055,0.97193
3052,1,Intrinsic,0.96669,0.03024,0.00308
3053,1,Non-factual,0.29942,0.26514,0.43544
3054,1,Factual Contradiction,0.00241,0.0091,0.98848
3055,1,Intrinsic,0.00461,0.00059,0.99481
3056,1,Non-factual,0.00101,0.00391,0.99508
3057,1,Factual Contradiction,0.00075,0.00416,0.99508
3058,1,Intrinsic,0.49846,0.02405,0.47749
3059,1,Non-factual,0.02775,0.00929,0.96296
3060,1,Factual Contradiction,0.42051,0.04792,0.53157
3061,1,Intrinsic,0.08974,0.90462,0.00564
3062,1,Non-factual,0.39297,0.18544,0.42159
3063,1,Factual Contradiction,0.00779,0.03345,0.95875
3064,1,Intrinsic,0.72982,0.21434,0.05584
3065,1,Non-factual,0.91386,0.07102,0.01512
3066,1,Factual Contradiction,0.02152,0.02679,0.95169
3067,1,Intrinsic,0.18731,0.27068,0.54201
3068,1,Non-factual,0.07777,0.20702,0.7152
3069,1,Factual Contradiction,0.29136,0.10079,0.60785
3070,1,Intrinsic,0.15752,0.83835,0.00413
3071,1,Non-factual,0.18826,0.15977,0.65197
3072,1,Factual Contradiction,0.00797,0.01107,0.98096
3073,1,Intrinsic,0.487,0.51037,0.00264
3074,1,Non-factual,0.00193,0.99727,0.0008
3075,1,Factual Contradiction,0.01482,0.15686,0.82832
3076,1,Intrinsic,0.00428,0.0039,0.99182
3077,1,Non-factual,0.00353,0.04899,0.94749
3078,1,Factual Contradiction,0.01053,0.01148,0.97799
3079,1,Intrinsic,0.40292,0.54858,0.0485
3080,1,Non-factual,0.25033,0.72719,0.02248
3081,1,Factual Contradiction,0.12249,0.03061,0.84691
3082,1,Intrinsic,0.17151,0.06285,0.76564
3083,1,Non-factual,0.01611,0.65895,0.32493
3084,1,Factual Contradiction,0.0433,0.0272,0.92949
3085,1,Intrinsic,0.07106,0.92201,0.00693
3086,1,Non-factual,0.01352,0.10974,0.87674
3087,1,Factual Contradiction,0.00091,0.00187,0.99722
3088,1,Intrinsic,0.03562,0.96096,0.00341
3089,1,Non-factual,0.08122,0.853,0.06578
3090,1,Factual Contradiction,0.00567,0.0413,0.95303
3091,1,Intrinsic,0.20713,0.01115,0.78172
3092,1,Non-factual,0.51765,0.46766,0.01468
3093,1,Factual Contradiction,0.00342,0.00266,0.99392
3094,1,Intrinsic,0.00422,0.01077,0.98501
3095,1,Non-factual,0.00054,0.00289,0.99657
3096,1,Factual Contradiction,0.00384,0.00288,0.99328
3097,1,Intrinsic,0.12456,0.64,0.23544
3098,1,Non-factual,0.00109,0.99171,0.0072
3099,1,Factual Contradiction,0.00143,0.00228,0.99629
3100,1,Intrinsic,0.00101,0.00555,0.99344
3101,1,Non-factual,0.00085,0.00177,0.99738
3102,1,Factual Contradiction,0.02859,0.01721,0.9542
3103,1,Intrinsic,0.0586,0.23311,0.70829
3104,1,Non-factual,0.00042,0.00359,0.99599
3105,1,Factual Contradiction,0.00824,0.05375,0.938
3106,1,Intrinsic,0.92557,0.07179,0.00264
3107,1,Non-factual,0.10787,0.76651,0.12562
3108,1,Factual Contradiction,0.0161,0.00303,0.98087
3109,1,Intrinsic,0.36638,0.43914,0.19449
3110,1,Non-factual,0.31227,0.32582,0.36191
3111,1,Factual Contradiction,0.02648,0.01423,0.95929
3112,1,Intrinsic,0.38534,0.29286,0.3218
3113,1,Non-factual,0.03255,0.03106,0.9364
3114,1,Factual Contradiction,0.00175,0.00186,0.99638
3115,1,Intrinsic,0.00164,0.00805,0.99032
3116,1,Non-factual,0.00355,0.04251,0.95394
3117,1,Factual Contradiction,0.07598,0.10715,0.81687
3118,1,Intrinsic,0.05217,0.14446,0.80337
3119,1,Non-factual,0.01011,0.0653,0.92459
3120,1,Factual Contradiction,0.13613,0.00852,0.85535
3121,1,Intrinsic,0.08651,0.0533,0.86019
3122,1,Non-factual,0.00554,0.01035,0.98411
3123,1,Factual Contradiction,0.07521,0.10986,0.81493
3124,1,Intrinsic,0.3166,0.67023,0.01317
3125,1,Non-factual,0.0161,0.98092,0.00298
3126,1,Factual Contradiction,0.00545,0.00279,0.99176
3127,1,Intrinsic,0.96597,0.03182,0.00221
3128,1,Non-factual,0.17994,0.63296,0.1871
3129,1,Factual Contradiction,0.00614,0.02354,0.97031
3130,1,Intrinsic,0.37682,0.05418,0.569
3131,1,Non-factual,0.06497,0.61646,0.31857
3132,1,Factual Contradiction,0.01976,0.04299,0.93725
3133,1,Intrinsic,0.20551,0.54997,0.24452
3134,1,Non-factual,0.01973,0.21046,0.76982
3135,1,Factual Contradiction,0.00416,0.02395,0.97188
3136,1,Intrinsic,0.0192,0.11171,0.86909
3137,1,Non-factual,0.00419,0.06162,0.93419
3138,1,Factual Contradiction,0.01094,0.04905,0.94001
3139,1,Intrinsic,0.02698,0.01444,0.95858
3140,1,Non-factual,0.01419,0.9416,0.04421
3141,1,Factual Contradiction,0.00179,0.00152,0.99668
3142,1,Intrinsic,0.04699,0.00733,0.94568
3143,1,Non-factual,0.03201,0.01039,0.9576
3144,1,Factual Contradiction,0.0025,0.03455,0.96295
3145,1,Intrinsic,0.00937,0.35422,0.63642
3146,1,Non-factual,0.00406,0.48047,0.51547
3147,1,Factual Contradiction,0.00269,0.00773,0.98957
3148,1,Intrinsic,0.07778,0.91566,0.00657
3149,1,Non-factual,0.07797,0.90906,0.01297
3150,1,Factual Contradiction,0.00105,0.00166,0.99729
3151,1,Intrinsic,0.50464,0.48911,0.00625
3152,1,Non-factual,0.2197,0.77891,0.00139
3153,1,Factual Contradiction,0.00039,0.00202,0.9976
3154,1,Intrinsic,0.16695,0.11769,0.71535
3155,1,Non-factual,0.00303,0.06068,0.93629
3156,1,Factual Contradiction,0.11882,0.04992,0.83126
3157,1,Intrinsic,0.00536,0.99092,0.00372
3158,1,Non-factual,0.00364,0.99289,0.00347
3159,1,Factual Contradiction,0.08749,0.65667,0.25584
3160,1,Intrinsic,0.10005,0.54938,0.35057
3161,1,Non-factual,0.29805,0.64092,0.06103
3162,1,Factual Contradiction,0.00469,0.00584,0.98947
3163,1,Intrinsic,0.00301,0.06685,0.93014
3164,1,Non-factual,0.04248,0.8532,0.10432
3165,1,Factual Contradiction,0.00914,0.006,0.98486
3166,1,Intrinsic,0.97041,0.02229,0.00729
3167,1,Non-factual,0.00051,0.00144,0.99805
3168,1,Factual Contradiction,0.00367,0.02509,0.97124
3169,1,Intrinsic,0.09381,0.89877,0.00742
3170,1,Non-factual,0.21537,0.32601,0.45862
3171,1,Factual Contradiction,0.01498,0.02113,0.96389
3172,1,Intrinsic,0.48691,0.36078,0.15232
3173,1,Non-factual,0.00279,0.0176,0.97961
3174,1,Factual Contradiction,0.04784,0.54533,0.40684
3175,1,Intrinsic,0.00897,0.0089,0.98212
3176,1,Non-factual,0.01289,0.04734,0.93977
3177,1,Factual Contradiction,0.03168,0.09872,0.86961
3178,1,Intrinsic,0.0059,0.01675,0.97735
3179,1,Non-factual,0.00605,0.01575,0.9782
3180,1,Factual Contradiction,0.11888,0.03966,0.84146
3181,1,Intrinsic,0.6438,0.11231,0.24388
3182,1,Non-factual,0.00586,0.009,0.98514
3183,1,Factual Contradiction,0.17799,0.04657,0.77544
3184,1,Intrinsic,0.00506,0.0079,0.98704
3185,1,Non-factual,0.00303,0.0284,0.96856
3186,1,Factual Contradiction,0.00158,0.00152,0.99689
3187,1,Intrinsic,0.06388,0.84811,0.088
3188,1,Non-factual,0.00841,0.45907,0.53253
3189,1,Factual Contradiction,0.00632,0.01034,0.98334
3190,1,Intrinsic,0.12842,0.40732,0.46426
3191,1,Non-factual,0.00765,0.0796,0.91275
3192,1,Factual Contradiction,0.003,0.00869,0.98831
3193,1,Intrinsic,0.72874,0.07741,0.19385
3194,1,Non-factual,0.0218,0.1006,0.8776
3195,1,Factual Contradiction,0.97968,0.0096,0.01071
3196,1,Intrinsic,0.00923,0.03456,0.95621
3197,1,Non-factual,0.00414,0.01456,0.98131
3198,1,Factual Contradiction,0.00052,0.00126,0.99822
3199,1,Intrinsic,0.00633,0.01636,0.97731
3200,1,Non-factual,0.03125,0.04108,0.92767
3201,1,Factual Contradiction,0.76508,0.01785,0.21707
3202,1,Intrinsic,0.46909,0.38474,0.14617
3203,1,Non-factual,0.20646,0.77916,0.01438
3204,1,Factual Contradiction,0.04681,0.00925,0.94393
3205,1,Intrinsic,0.00195,0.00429,0.99376
3206,1,Non-factual,0.00034,0.08446,0.91519
3207,1,Factual Contradiction,0.00179,0.01023,0.98798
3208,1,Intrinsic,0.8558,0.12407,0.02013
3209,1,Non-factual,0.12812,0.78174,0.09014
3210,1,Factual Contradiction,0.00239,0.00379,0.99383
3211,1,Intrinsic,0.69249,0.2235,0.08401
3212,1,Non-factual,0.15829,0.83261,0.00911
3213,1,Factual Contradiction,0.13712,0.09206,0.77082
3214,1,Intrinsic,0.26029,0.73,0.00971
3215,1,Non-factual,0.07723,0.8567,0.06606
3216,1,Factual Contradiction,0.00166,0.00811,0.99023
3217,1,Intrinsic,0.03186,0.12036,0.84778
3218,1,Non-factual,0.02522,0.00984,0.96495
3219,1,Factual Contradiction,0.2019,0.05631,0.74178
3220,1,Intrinsic,0.0012,0.00173,0.99707
3221,1,Non-factual,0.04444,0.92818,0.02738
3222,1,Factual Contradiction,0.00295,0.0012,0.99584
3223,1,Intrinsic,0.12134,0.04455,0.8341
3224,1,Non-factual,0.15275,0.59478,0.25246
3225,1,Factual Contradiction,0.00422,0.00258,0.9932
3226,1,Intrinsic,0.00946,0.98007,0.01047
3227,1,Non-factual,0.00904,0.96657,0.02439
3228,1,Factual Contradiction,0.00081,0.01216,0.98703
3229,1,Intrinsic,0.07189,0.31907,0.60904
3230,1,Non-factual,0.02377,0.07014,0.90608
3231,1,Factual Contradiction,0.07925,0.11089,0.80985
3232,1,Intrinsic,0.12802,0.0282,0.84378
3233,1,Non-factual,0.40893,0.03864,0.55243
3234,1,Factual Contradiction,0.62512,0.06238,0.3125
3235,1,Intrinsic,0.00425,0.0035,0.99225
3236,1,Non-factual,0.24918,0.14778,0.60304
3237,1,Factual Contradiction,0.0088,0.02819,0.96301
3238,1,Intrinsic,0.02027,0.79109,0.18864
3239,1,Non-factual,0.00137,0.02644,0.97219
3240,1,Factual Contradiction,0.01423,0.01857,0.9672
3241,1,Intrinsic,0.03986,0.20804,0.7521
3242,1,Non-factual,0.07361,0.22249,0.70389
3243,1,Factual Contradiction,0.009,0.01331,0.97769
3244,1,Intrinsic,0.67166,0.31976,0.00859
3245,1,Non-factual,0.00953,0.98782,0.00265
3246,1,Factual Contradiction,0.03407,0.01201,0.95392
3247,1,Intrinsic,0.00968,0.18415,0.80617
3248,1,Non-factual,0.01668,0.26295,0.72037
3249,1,Factual Contradiction,0.00621,0.02752,0.96627
3250,1,Intrinsic,0.19859,0.74527,0.05614
3251,1,Non-factual,0.07705,0.44166,0.48129
3252,1,Factual Contradiction,0.01017,0.32009,0.66974
3253,1,Intrinsic,0.01637,0.77663,0.207
3254,1,Non-factual,0.00735,0.13021,0.86244
3255,1,Factual Contradiction,0.00072,0.01419,0.98509
3256,1,Intrinsic,0.30936,0.60157,0.08907
3257,1,Non-factual,0.16712,0.7645,0.06839
3258,1,Factual Contradiction,0.01296,0.00434,0.98269
3259,1,Intrinsic,0.53791,0.19788,0.26421
3260,1,Non-factual,0.05894,0.92741,0.01365
